ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
9 1 2.22484 0.00823826 0.999961 -3.16034 4.43742 -0.010498
10 1 3.45928 0.705902 1.00065 -0.0977251 -2.49493 0.187661
11 1 3.46178 2.12816 1.00181 0.420021 -0.448456 0.499891
12 1 2.23103 2.84558 1.00072 0.482729 2.78875 0.201025
13 1 2.2331 4.25139 0.998609 0.903375 -3.64558 -0.389743
14 1 3.45914 4.97006 0.997062 -0.0342711 0.0192063 -0.826964
15 1 3.45728 6.39485 1.00026 -0.618823 2.7451 0.0682968
16 1 2.21824 7.08932 0.9993 -4.7122 -5.03117 -0.198725
17 1 1.0056 0.713053 0.999738 2.90175 1.57287 -0.0752448
18 1 1.00377 2.12019 0.999459 2.19799 -5.1828 -0.151705
19 1 1.00525 4.97903 1.00064 2.6404 4.92535 0.178409
20 1 1.00556 6.38636 1.00214 2.68527 -1.89851 0.610192
ITEM: TIMESTEP
8
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69364 0.010067 1.00081 3.19372 4.84595 0.203307
2 1 5.91358 0.713623 1.00037 -2.90843 1.64723 0.0853468
3 1 5.91362 2.119 0.995728 -2.67542 -5.35509 -1.06662
4 1 4.68475 2.84655 0.9958 -0.897091 3.20285 -1.02638
5 1 4.6901 4.25532 0.999429 0.0020321 -2.78053 -0.15441
6 1 5.91467 4.98136 1.00369 -2.25738 5.70359 0.91909
7 1 5.91739 6.39016 1.00169 -1.99928 -0.859083 0.425024
8 1 4.69573 7.09289 1.0021 3.52301 -4.21023 0.52452
9 1 2.22315 0.0105907 0.999955 -3.55992 4.95307 -0.0101374
10 1 3.45923 0.704571 1.00074 -0.108677 -2.81664 0.188926
11 1 3.46197 2.12794 1.00206 0.326119 -0.411206 0.492362
12 1 2.23127 2.84702 1.00082 0.483826 2.94807 0.198391
13 1 2.23354 4.24952 0.998415 0.835887 -3.79796 -0.386344
14 1 3.45913 4.97007 0.99665 -0.00358593 0.0173072 -0.821238
15 1 3.45697 6.39631 1.00029 -0.607719 3.07985 0.065796
16 1 2.21581 7.08668 0.999201 -4.96519 -5.49857 -0.198374
17 1 1.00713 0.713879 0.999701 3.18983 1.71747 -0.0754671
18 1 1.00496 2.11746 0.999383 2.54861 -5.69796 -0.150345
19 1 1.00666 4.98163 1.00072 2.9968 5.42329 0.176772
20 1 1.00696 6.38535 1.00245 2.88286 -2.11141 0.609777
ITEM: TIMESTEP
9
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69534 0.0126165 1.00091 3.60966 5.3312 0.20388
2 1 5.91204 0.71448 1.00041 -3.20578 1.76565 0.0832807
3 1 5.91219 2.1162 0.995195 -3.04112 -5.80923 -1.06656
4 1 4.68433 2.84821 0.995289 -0.766728 3.41192 -1.0172
5 1 4.69009 4.25386 0.999351 -0.0174788 -3.00688 -0.158654
6 1 5.91346 4.98436 1.00415 -2.57396 6.24951 0.917327
7 1 5.91631 6.38969 1.0019 -2.31743 -1.03349 0.426272
8 1 4.69758 7.09065 1.00236 3.87178 -4.73566 0.524346
9 1 2.22128 0.0131913 0.99995 -3.90557 5.42766 -0.00972069
10 1 3.45917 0.703086 1.00084 -0.119024 -3.10992 0.190357
11 1 3.46211 2.12775 1.0023 0.226162 -0.366465 0.483822
12 1 2.23151 2.84853 1.00092 0.469489 3.02573 0.195486
13 1 2.23394 4.24759 0.998223 0.749554 -3.86597 -0.38254
14 1 3.45914 4.97008 0.99624 0.0299892 0.0121279 -0.814742
15 1 3.45667 6.39793 1.00032 -0.593722 3.38606 0.0629244
16 1 2.21327 7.08382 0.999102 -5.14934 -5.91861 -0.198118
17 1 1.00879 0.71477 0.999663 3.43412 1.83587 -0.0757123
18 1 1.00632 2.11449 0.999308 2.90968 -6.13304 -0.148802
19 1 1.00825 4.98446 1.00081 3.36263 5.83813 0.174825
20 1 1.00844 6.38425 1.00275 3.02707 -2.30458 0.609524
ITEM: TIMESTEP
10
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69725 0.0153982 1.00101 3.96969 5.77192 0.204554
2 1 5.91037 0.715389 1.00045 -3.45876 1.85717 0.0811687
3 1 5.91058 2.11319 0.994662 -3.41554 -6.17906 -1.06676
4 1 4.68398 2.84996 0.994783 -0.616308 3.54063 -1.00702
5 1 4.69008 4.25231 0.999271 -0.0220952 -3.1547 -0.163167
6 1 5.9121 4.98761 1.00461 -2.89972 6.71589 0.915369
7 1 5.91507 6.38913 1.00211 -2.5956 -1.18341 0.427553
8 1 4.6996 7.08815 1.00262 4.16201 -5.22088 0.524159
9 1 2.21925 0.0160183 0.999946 -4.19036 5.85582 -0.00924483
10 1 3.45911 0.701461 1.00093 -0.128176 -3.37158 0.191955
11 1 3.4622 2.12758 1.00254 0.122252 -0.313258 0.474264
12 1 2.23174 2.85005 1.00102 0.439297 3.01797 0.192336
13 1 2.23429 4.24565 0.998033 0.645648 -3.84541 -0.378347
14 1 3.45916 4.97008 0.995835 0.0659104 0.00239808 -0.807476
15 1 3.45638 6.3997 1.00035 -0.576252 3.65998 0.0596676
16 1 2.21066 7.08076 0.999003 -5.25993 -6.28636 -0.198005
17 1 1.01056 0.715715 0.999625 3.62893 1.92589 -0.0759788
18 1 1.00787 2.11133 0.999234 3.27957 -6.48062 -0.14708
19 1 1.01002 4.98747 1.0009 3.73584 6.16213 0.17254
20 1 1.00998 6.38305 1.00306 3.11359 -2.47451 0.609509
ITEM: TIMESTEP
11
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.69931 0.0183885 1.00111 4.26619 6.16294 0.205341
2 1 5.90859 0.716337 1.00049 -3.66133 1.92047 0.0790714
3 1 5.90878 2.11002 0.994128 -3.79629 -6.45834 -1.0673
4 1 4.68371 2.85175 0.994282 -0.448468 3.58371 -0.995852
5 1 4.69007 4.25071 0.999188 -0.0112717 -3.21844 -0.167884
6 1 5.91056 4.99107 1.00507 -3.2337 7.09445 0.913229
7 1 5.91371 6.3885 1.00233 -2.8284 -1.30602 0.428828
8 1 4.70174 7.08543 1.00289 4.38761 -5.66058 0.523967
9 1 2.21709 0.0190471 0.999941 -4.40777 6.23225 -0.0087067
10 1 3.45904 0.699714 1.00103 -0.135572 -3.59857 0.19372
11 1 3.46223 2.12743 1.00277 0.016563 -0.25082 0.463682
12 1 2.23195 2.85155 1.00112 0.393439 2.92319 0.188961
13 1 2.23458 4.24375 0.997845 0.526037 -3.73426 -0.373786
14 1 3.45921 4.97008 0.995433 0.103542 -0.0130263 -0.799443
15 1 3.45609 6.40159 1.00038 -0.554666 3.89802 0.0560098
16 1 2.20801 7.07753 0.998904 -5.29312 -6.59724 -0.198086
17 1 1.01242 0.716696 0.999587 3.76873 1.98574 -0.076265
18 1 1.0096 2.10801 0.999161 3.65603 -6.73431 -0.145185
19 1 1.01199 4.99062 1.00099 4.1138 6.38859 0.169891
20 1 1.01155 6.38177 1.00336 3.13865 -2.61776 0.609811
ITEM: TIMESTEP
12
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.70151 0.0215611 1.00122 4.492 6.49921 0.206254
2 1 5.90671 0.71731 1.00053 -3.80764 1.95466 0.0770518
3 1 5.90678 2.10674 0.993595 -4.18041 -6.64198 -1.06828
4 1 4.68353 2.85354 0.993787 -0.266433 3.53797 -0.983721
5 1 4.69007 4.24909 0.999103 0.0149086 -3.1945 -0.172742
6 1 5.90886 4.9947 1.00552 -3.57429 7.37792 0.910927
7 1 5.91225 6.38782 1.00254 -3.01066 -1.39875 0.430058
8 1 4.70399 7.08249 1.00315 4.54306 -6.04959 0.523775
9 1 2.21484 0.0222506 0.999937 -4.55187 6.55186 -0.00810296
10 1 3.45897 0.697862 1.00113 -0.140697 -3.78803 0.195652
11 1 3.46221 2.12732 1.003 -0.088705 -0.178729 0.452074
12 1 2.23213 2.85297 1.00121 0.332719 2.7422 0.185384
13 1 2.23481 4.24192 0.997659 0.393166 -3.533 -0.368875
14 1 3.45927 4.97007 0.995035 0.142161 -0.0350406 -0.79065
15 1 3.45582 6.40359 1.00041 -0.528273 4.09678 0.0519343
16 1 2.20537 7.07416 0.998805 -5.24611 -6.8471 -0.198412
17 1 1.01433 0.7177 0.999549 3.84831 2.01405 -0.0765698
18 1 1.01152 2.10459 0.999089 4.0362 -6.88897 -0.143125
19 1 1.01414 4.99386 1.00107 4.49335 6.512 0.166854
20 1 1.01312 6.38043 1.00367 3.0992 -2.73099 0.610513
ITEM: TIMESTEP
13
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS mm mm mm
0.0000000000000000e+00 6.9190242934956112e+00
-8.5200000000000000e-04 8.5199999999999996e+00
0.0000000000000000e+00 2.0000000000000000e+00
ITEM: ATOMS id type x y z vx vy vz
1 1 4.70381 0.0248877 1.00132 4.64061 6.77594 0.207309
2 1 5.90478 0.718292 1.00057 -3.89218 1.95939 0.0751743
3 1 5.90459 2.10338 0.99306 -4.56443 -6.72628 -1.06978
4 1 4.68345 2.85529 0.993298 -0.0739481 3.40259 -0.970637
5 1 4.69008 4.24751 0.999015 0.0557237 -3.08156 -0.177681
6 1 5.90699 4.99845 1.00598 -3.91919 7.56022 0.908487
7 1 5.9107 6.38711 1.00276 -3.13757 -1.45941 0.431199
8 1 4.70629 7.07938 1.00341 4.62347 -6.38292 0.523593
9 1 2.21254 0.025599 0.999933 -4.61749 6.80985 -0.00743024
10 1 3.4589 0.695926 1.00122 -0.143098 -3.9373 0.197753
11 1 3.46214 2.12725 1.00323 -0.191369 -0.0970066 0.439438
